Date,1_PER,1_PBR,2_PER,2_PBR,3_PER,3_PBR,4_PER,4_PBR,5_PER,5_PBR,6_PER,6_PBR,7_PER,7_PBR,8_PER,8_PBR,9_PER,9_PBR
20111228,10.53,1.24,31.09,1.7,6.32,1.02,8.57,0.86,9.57,1.42,10.95,1.56,9.03,0.85,13.22,0.89,11.72,1.82
20111229,10.53,1.24,31.17,1.7,6.29,1.02,8.5,0.85,9.57,1.41,10.97,1.56,8.99,0.84,13.15,0.88,11.77,1.83
20111230,,,,,,,,,,,,,,,,,,
20120103,10.85,1.28,32.17,1.76,6.58,1.06,8.65,0.86,9.91,1.47,11.47,1.63,9.18,0.86,13.29,0.89,12.07,1.88
20120104,10.79,1.27,32.09,1.75,6.64,1.07,8.7,0.87,9.87,1.46,11.29,1.61,9.05,0.85,13.24,0.89,12.12,1.88
20120105,10.77,1.27,32.24,1.76,6.62,1.07,8.77,0.88,10.04,1.49,11.1,1.58,9.03,0.85,13.31,0.89,12.11,1.88
20120106,10.65,1.25,31.59,1.72,6.54,1.06,8.64,0.86,9.89,1.46,10.99,1.56,8.94,0.84,13.18,0.89,11.96,1.86
20120109,10.54,1.24,31.24,1.71,6.48,1.05,8.51,0.85,9.82,1.45,10.83,1.54,8.81,0.83,13.05,0.88,11.95,1.86
20120110,10.71,1.26,31.81,1.74,6.66,1.07,8.66,0.87,10.02,1.48,10.98,1.56,8.95,0.84,13.11,0.88,12.16,1.89
20120111,10.66,1.25,31.77,1.73,6.71,1.08,8.72,0.87,9.93,1.47,10.93,1.55,8.9,0.83,12.93,0.87,12.13,1.89
20120112,10.78,1.27,31.96,1.74,6.77,1.09,8.86,0.89,10.23,1.51,11.01,1.56,9.01,0.85,12.92,0.87,12.28,1.91
20120113,10.86,1.28,32.1,1.75,6.82,1.1,8.94,0.89,10.28,1.52,11.18,1.59,9.09,0.85,12.91,0.87,12.26,1.91
20120117,10.97,1.29,32.26,1.76,7.03,1.13,9.03,0.9,10.52,1.56,11.1,1.58,9.4,0.88,12.82,0.86,12.45,1.93
20120118,10.97,1.29,32.61,1.78,7.17,1.16,9.09,0.91,10.6,1.57,11.03,1.57,9.45,0.89,12.86,0.86,12.29,1.91
20120119,11.11,1.31,33.15,1.81,7.18,1.16,9.26,0.93,10.68,1.58,11.39,1.62,9.52,0.89,12.83,0.86,12.29,1.91
20120120,11.34,1.33,33.5,1.83,7.44,1.2,9.45,0.94,11.0,1.63,11.68,1.66,9.76,0.92,12.89,0.87,12.43,1.93
20120123,,,,,,,,,,,,,,,,,,
20120124,,,,,,,,,,,,,,,,,,
20120125,11.36,1.33,33.55,1.83,7.38,1.19,9.52,0.95,10.88,1.61,11.75,1.67,9.76,0.92,12.99,0.87,12.48,1.94
20120126,11.38,1.34,33.53,1.83,7.3,1.18,9.53,0.95,11.05,1.63,11.76,1.67,9.8,0.92,13.03,0.88,12.44,1.93
20120127,11.42,1.34,33.72,1.84,7.23,1.17,9.63,0.96,11.16,1.65,11.87,1.69,10.0,0.94,13.02,0.88,12.24,1.9
20120130,11.27,1.32,32.99,1.8,7.13,1.15,9.44,0.94,10.9,1.61,11.8,1.68,9.97,0.94,13.0,0.87,11.91,1.85
20120131,11.36,1.33,33.6,1.83,7.36,1.19,9.5,0.95,11.06,1.64,11.79,1.67,9.96,0.94,13.15,0.88,12.03,1.87
20120201,11.37,1.34,34.79,1.9,7.43,1.2,9.49,0.95,11.27,1.67,11.65,1.65,9.99,0.94,13.05,0.88,12.01,1.87
20120202,11.52,1.35,35.63,1.94,7.54,1.22,9.7,0.97,11.64,1.72,11.77,1.67,10.19,0.96,13.04,0.88,12.01,1.87
20120203,11.44,1.34,35.61,1.94,7.25,1.17,9.69,0.97,11.79,1.74,11.6,1.65,10.29,0.97,12.86,0.86,11.9,1.85
20120206,11.45,1.35,35.54,1.94,7.33,1.18,9.59,0.96,11.69,1.73,11.64,1.65,10.43,0.98,12.87,0.86,11.83,1.84
20120207,11.5,1.35,35.26,1.92,7.34,1.18,9.55,0.95,11.74,1.74,11.67,1.66,10.3,0.97,12.91,0.87,12.14,1.89
20120208,11.64,1.37,36.43,1.98,7.66,1.24,9.64,0.96,12.09,1.79,11.75,1.67,10.38,0.97,12.85,0.86,12.19,1.89
20120209,11.71,1.38,37.03,2.02,7.86,1.27,9.72,0.97,12.46,1.84,11.77,1.67,10.42,0.98,12.69,0.85,12.12,1.88
20120210,11.56,1.36,36.89,2.01,7.88,1.27,9.81,0.98,12.14,1.8,11.59,1.65,10.24,0.96,12.55,0.84,12.0,1.86
20120213,11.63,1.37,36.86,2.01,7.86,1.27,9.81,0.98,12.09,1.79,11.75,1.67,10.22,0.96,12.55,0.84,12.22,1.9
20120214,11.61,1.36,36.78,2.0,7.86,1.27,9.69,0.97,12.0,1.78,11.79,1.67,10.21,0.96,12.52,0.84,12.18,1.89
20120215,11.75,1.38,36.8,2.0,7.97,1.29,9.73,0.97,12.06,1.78,12.19,1.73,10.32,0.97,12.5,0.84,12.17,1.89
20120216,11.58,1.36,36.0,1.96,7.74,1.25,9.48,0.95,11.72,1.73,12.1,1.72,10.1,0.95,12.53,0.84,12.06,1.87
20120217,11.74,1.38,36.13,1.97,7.79,1.26,9.59,0.96,11.82,1.75,12.4,1.76,10.2,0.96,12.63,0.85,12.24,1.9
20120221,11.74,1.38,35.78,1.95,7.71,1.24,9.71,0.97,11.94,1.77,12.39,1.76,10.09,0.95,12.64,0.85,12.33,1.92
20120222,11.77,1.38,35.63,1.94,7.62,1.23,9.73,0.97,11.95,1.77,12.51,1.78,10.03,0.94,12.76,0.86,12.33,1.92
20120223,11.61,1.37,35.47,1.93,7.61,1.23,9.72,0.97,11.78,1.74,12.09,1.74,9.98,0.94,12.85,0.86,12.19,1.9
20120224,11.68,1.38,36.05,1.96,7.65,1.23,9.82,0.98,11.72,1.73,12.25,1.76,10.11,0.95,12.91,0.87,12.12,1.88
20120227,11.51,1.36,35.48,1.93,7.63,1.23,9.74,0.97,11.33,1.68,12.11,1.74,10.04,0.94,12.84,0.86,11.84,1.84
20120228,11.6,1.37,35.91,1.95,7.94,1.28,9.75,0.97,11.47,1.7,12.26,1.76,10.07,0.94,12.74,0.86,11.82,1.84
20120229,11.78,1.39,36.36,1.98,8.09,1.31,9.83,0.98,11.5,1.7,12.56,1.79,10.11,0.95,12.81,0.86,12.14,1.89
20120301,,,,,,,,,,,,,,,,,,
20120302,11.8,1.39,36.68,2.0,8.18,1.32,9.9,0.99,11.64,1.72,12.42,1.77,10.12,0.95,12.83,0.86,12.21,1.9
20120305,11.68,1.37,36.23,1.97,8.08,1.3,9.82,0.98,11.31,1.67,12.31,1.76,10.02,0.94,12.75,0.86,12.22,1.9
20120306,11.6,1.37,36.1,1.97,7.91,1.28,9.59,0.96,11.26,1.67,12.31,1.76,9.94,0.93,12.68,0.85,12.11,1.88
20120307,11.48,1.35,35.89,1.95,7.88,1.27,9.45,0.94,11.01,1.63,12.25,1.75,9.87,0.93,12.64,0.85,11.9,1.85
20120308,11.59,1.36,36.69,2.0,8.01,1.29,9.45,0.94,11.18,1.65,12.4,1.77,10.08,0.95,12.49,0.84,11.93,1.85
20120309,11.71,1.38,36.95,2.01,8.09,1.31,9.43,0.94,11.13,1.65,12.75,1.82,10.07,0.95,12.58,0.85,11.97,1.86
20120312,11.61,1.37,36.39,1.98,7.92,1.28,9.29,0.93,10.87,1.61,12.6,1.8,10.04,0.94,12.71,0.85,12.04,1.87
20120313,11.74,1.38,35.95,1.96,7.95,1.28,9.28,0.93,11.06,1.64,12.7,1.81,10.3,0.97,12.72,0.85,12.32,1.92
20120314,11.87,1.4,36.08,1.96,8.14,1.31,9.35,0.93,11.06,1.64,12.92,1.84,10.48,0.98,12.77,0.86,12.37,1.92
20120315,11.86,1.4,36.14,1.97,8.16,1.32,9.21,0.92,10.81,1.6,12.93,1.85,10.57,0.99,12.87,0.86,12.44,1.93
20120316,11.81,1.39,35.92,1.96,8.03,1.3,9.28,0.93,10.89,1.61,12.84,1.83,10.59,0.99,12.88,0.87,12.25,1.9
20120319,11.89,1.4,36.61,1.99,8.07,1.3,9.36,0.93,10.88,1.61,12.99,1.85,10.72,1.01,12.97,0.87,12.21,1.9
20120320,11.86,1.4,36.24,1.97,8.05,1.3,9.33,0.93,10.95,1.62,13.01,1.86,10.6,0.99,12.84,0.86,12.18,1.89
20120321,11.78,1.39,35.84,1.95,7.98,1.29,9.12,0.91,10.75,1.59,12.86,1.84,10.64,1.0,12.85,0.86,12.21,1.9
20120322,11.77,1.39,35.57,1.94,7.81,1.26,8.98,0.9,10.56,1.56,12.95,1.85,10.75,1.01,12.92,0.87,12.28,1.91
20120323,11.78,1.39,35.78,1.95,7.9,1.27,9.02,0.9,10.73,1.59,12.97,1.85,10.62,1.0,12.89,0.87,12.17,1.89
20120326,11.74,1.38,35.73,1.95,7.86,1.27,8.91,0.89,10.44,1.54,13.01,1.86,10.61,1.0,12.94,0.87,12.18,1.89
20120327,11.88,1.4,35.89,1.95,7.96,1.28,9.04,0.9,10.51,1.55,13.31,1.9,10.62,1.0,12.93,0.87,12.31,1.91
20120328,11.83,1.39,35.34,1.92,7.96,1.28,8.95,0.89,10.44,1.54,13.18,1.88,10.54,0.99,12.94,0.87,12.45,1.93
20120329,11.73,1.38,34.52,1.88,7.74,1.25,8.92,0.89,10.43,1.54,12.98,1.85,10.41,0.98,12.95,0.87,12.51,1.94
20120330,11.72,1.38,34.57,1.88,7.66,1.24,8.99,0.9,10.6,1.57,12.93,1.84,10.35,0.97,13.06,0.88,12.4,1.93
20120402,11.81,1.39,34.49,1.88,7.68,1.24,9.07,0.91,10.55,1.56,13.11,1.87,10.52,0.99,12.91,0.87,12.63,1.96
20120403,11.95,1.41,34.57,1.88,7.77,1.25,9.06,0.91,10.57,1.56,13.36,1.91,10.55,0.99,12.84,0.86,12.98,2.02
20120404,11.77,1.39,33.41,1.82,7.59,1.22,8.88,0.89,10.25,1.52,13.18,1.88,10.45,0.98,12.77,0.86,12.89,2.0
20120405,11.83,1.39,33.17,1.81,7.55,1.22,8.89,0.89,10.13,1.5,13.28,1.89,10.35,0.97,12.83,0.86,13.28,2.06
20120409,11.65,1.37,31.84,1.73,7.29,1.18,8.75,0.87,10.08,1.49,13.09,1.87,9.94,0.93,12.84,0.86,13.27,2.06
20120410,11.63,1.37,31.76,1.73,7.28,1.18,8.83,0.88,10.19,1.51,13.0,1.86,10.02,0.94,12.87,0.86,13.08,2.03
20120411,,,,,,,,,,,,,,,,,,
20120412,11.58,1.36,31.91,1.74,7.27,1.17,8.95,0.89,10.39,1.54,12.73,1.82,10.06,0.94,12.76,0.86,13.0,2.02
20120413,11.7,1.38,33.0,1.8,7.5,1.21,9.14,0.91,10.56,1.56,12.82,1.83,10.18,0.96,12.7,0.85,13.06,2.03
20120416,11.6,1.37,32.36,1.76,7.43,1.2,9.03,0.9,10.45,1.55,12.72,1.81,10.01,0.94,12.63,0.85,13.03,2.03
20120417,11.55,1.36,32.29,1.76,7.4,1.19,9.04,0.9,10.34,1.53,12.63,1.8,10.03,0.94,12.72,0.85,12.92,2.01
20120418,11.67,1.37,32.98,1.8,7.6,1.23,9.0,0.9,10.32,1.53,12.93,1.84,10.01,0.94,12.69,0.85,13.04,2.03
20120419,11.64,1.37,32.49,1.77,7.59,1.23,9.0,0.9,10.16,1.5,13.05,1.86,9.94,0.93,12.63,0.85,12.97,2.02
20120420,11.48,1.35,31.99,1.74,7.51,1.21,8.92,0.89,9.78,1.45,12.82,1.83,9.89,0.93,12.7,0.85,12.81,1.99
20120423,11.48,1.35,31.61,1.72,7.46,1.2,9.01,0.9,9.78,1.45,12.81,1.83,9.99,0.94,12.75,0.86,12.7,1.97
20120424,11.81,1.28,15.39,1.64,12.4,1.33,9.87,0.89,7.45,1.21,20.08,1.95,7.49,0.84,26.34,0.81,9.71,1.71
20120425,11.8,1.28,14.9,1.59,12.34,1.32,9.82,0.88,7.36,1.19,20.31,1.97,7.42,0.83,26.44,0.81,9.74,1.72
20120426,11.82,1.29,14.83,1.58,12.13,1.3,9.67,0.87,7.32,1.19,20.59,2.0,7.36,0.82,26.4,0.81,9.82,1.73
20120427,11.9,1.29,15.08,1.61,12.21,1.31,9.68,0.87,7.24,1.17,20.99,2.04,7.35,0.82,26.32,0.81,9.86,1.74
20120430,11.94,1.3,15.01,1.6,12.38,1.33,9.63,0.87,7.11,1.15,21.12,2.05,7.26,0.81,26.37,0.81,10.07,1.78
20120501,,,,,,,,,,,,,,,,,,
20120502,12.04,1.31,15.33,1.63,12.51,1.34,9.71,0.87,7.34,1.19,21.3,2.07,7.36,0.82,26.34,0.81,10.03,1.77
20120503,12.01,1.31,15.19,1.62,12.29,1.32,9.66,0.87,7.4,1.2,21.18,2.06,7.41,0.83,26.67,0.82,9.92,1.75
20120504,11.96,1.3,15.09,1.61,12.47,1.34,9.69,0.87,7.48,1.21,20.82,2.02,7.45,0.83,26.99,0.83,9.78,1.73
20120507,11.75,1.28,14.67,1.56,12.01,1.29,9.54,0.86,7.19,1.17,20.48,1.99,7.28,0.81,26.93,0.83,9.75,1.72
20120508,11.81,1.28,14.72,1.57,11.98,1.29,9.7,0.87,7.3,1.18,20.5,1.99,7.4,0.83,27.03,0.83,9.73,1.72
20120509,11.7,1.27,14.18,1.51,11.59,1.24,9.6,0.86,7.09,1.15,20.46,1.99,7.4,0.83,27.17,0.84,9.63,1.7
20120510,11.66,1.27,14.26,1.52,11.64,1.25,9.55,0.86,7.1,1.15,20.43,1.98,7.34,0.82,26.88,0.83,9.57,1.69
20120511,11.49,1.25,13.8,1.47,11.45,1.23,9.47,0.85,6.92,1.12,20.01,1.94,7.26,0.81,26.68,0.82,9.53,1.68
20120514,11.48,1.25,13.9,1.48,11.32,1.22,9.39,0.85,6.86,1.11,20.07,1.95,7.25,0.81,26.51,0.82,9.61,1.69
20120515,11.4,1.24,13.95,1.48,11.2,1.2,9.34,0.84,6.73,1.09,19.92,1.93,7.16,0.8,26.4,0.81,9.6,1.69
20120516,11.04,1.2,13.65,1.45,10.94,1.17,9.13,0.82,6.62,1.08,18.8,1.83,7.07,0.79,26.13,0.8,9.28,1.64
20120517,11.06,1.2,13.88,1.47,11.07,1.19,9.13,0.82,6.85,1.11,18.8,1.83,6.98,0.78,26.08,0.8,9.24,1.63
20120518,10.68,1.16,13.37,1.42,10.7,1.15,8.85,0.8,6.66,1.08,18.02,1.75,6.75,0.76,25.44,0.78,8.89,1.57
20120521,10.79,1.17,13.4,1.42,10.77,1.16,8.82,0.79,6.66,1.08,18.46,1.79,6.72,0.75,25.47,0.78,9.07,1.6
20120522,10.97,1.19,13.83,1.46,10.99,1.18,8.86,0.8,6.76,1.1,18.91,1.84,6.89,0.77,25.67,0.79,9.11,1.61
20120523,10.84,1.18,13.83,1.46,10.79,1.16,8.73,0.79,6.61,1.07,18.59,1.81,6.86,0.77,25.64,0.79,9.04,1.59
20120524,10.88,1.18,14.13,1.5,10.82,1.16,8.77,0.79,6.64,1.08,18.69,1.81,6.89,0.77,25.59,0.79,9.01,1.59
20120525,10.94,1.19,14.26,1.51,10.98,1.18,8.91,0.8,6.8,1.1,18.69,1.82,6.88,0.77,25.51,0.79,9.05,1.6
20120529,11.1,1.21,14.4,1.52,11.38,1.22,9.01,0.81,6.98,1.13,18.96,1.84,6.94,0.78,25.65,0.79,9.19,1.62
20120530,11.07,1.2,14.3,1.51,11.36,1.22,9.03,0.81,6.91,1.12,18.87,1.83,6.89,0.77,25.53,0.79,9.26,1.63
20120531,11.05,1.2,14.14,1.5,11.27,1.21,8.99,0.81,6.84,1.11,18.71,1.82,6.94,0.78,25.85,0.8,9.31,1.64
20120601,11.0,1.2,13.86,1.47,11.12,1.19,8.86,0.8,6.69,1.09,18.9,1.84,6.93,0.78,25.92,0.8,9.17,1.62
20120604,10.71,1.16,13.2,1.4,10.71,1.15,8.69,0.78,6.35,1.03,18.3,1.78,6.81,0.76,26.14,0.8,8.94,1.58
20120605,10.82,1.18,13.4,1.42,10.88,1.17,8.87,0.8,6.4,1.04,18.49,1.8,6.91,0.77,26.35,0.81,8.97,1.58
20120606,,,,,,,,,,,,,,,,,,
20120607,11.11,1.21,13.69,1.45,11.17,1.2,9.03,0.81,6.53,1.06,19.32,1.88,7.07,0.79,26.61,0.82,9.13,1.61
20120608,11.03,1.2,13.63,1.44,11.11,1.19,9.14,0.82,6.52,1.06,19.14,1.86,7.02,0.79,26.46,0.81,9.0,1.59
20120611,11.23,1.22,13.97,1.48,11.44,1.23,9.34,0.84,6.85,1.11,19.48,1.89,7.11,0.8,26.32,0.81,9.12,1.61
20120612,11.15,1.21,13.79,1.46,11.35,1.22,9.23,0.83,6.81,1.11,19.38,1.88,7.05,0.79,26.09,0.8,9.07,1.6
20120613,11.18,1.22,13.73,1.45,11.41,1.23,9.23,0.83,6.76,1.1,19.54,1.9,7.04,0.79,26.15,0.8,9.11,1.61
20120614,11.26,1.22,13.98,1.48,11.52,1.24,9.43,0.85,6.86,1.11,19.44,1.89,7.13,0.8,26.55,0.82,9.16,1.61
20120615,11.18,1.22,14.0,1.5,11.16,1.24,9.38,0.86,6.91,1.12,18.87,1.84,7.13,0.8,26.7,0.82,9.3,1.64
20120618,11.39,1.25,14.35,1.53,11.49,1.27,9.51,0.88,7.03,1.14,19.21,1.88,7.24,0.81,27.05,0.83,9.53,1.68
20120619,11.39,1.25,14.25,1.52,11.47,1.27,9.47,0.87,7.0,1.14,19.23,1.88,7.2,0.81,27.06,0.83,9.61,1.69
20120620,11.47,1.26,14.41,1.54,11.5,1.27,9.53,0.88,7.07,1.15,19.4,1.9,7.22,0.81,27.25,0.83,9.65,1.7
20120621,11.37,1.24,14.2,1.52,11.4,1.26,9.42,0.87,6.96,1.13,19.12,1.87,7.16,0.8,27.45,0.84,9.61,1.69
20120622,11.09,1.21,13.97,1.49,11.07,1.23,9.16,0.84,6.79,1.1,18.54,1.81,6.97,0.78,27.21,0.83,9.4,1.65
20120625,10.95,1.2,13.82,1.48,10.94,1.21,9.11,0.84,6.8,1.1,17.92,1.75,6.93,0.78,27.3,0.84,9.35,1.64
20120626,10.9,1.19,13.77,1.47,10.86,1.2,8.99,0.83,6.76,1.1,17.95,1.76,6.9,0.77,26.99,0.83,9.27,1.63
20120627,10.9,1.19,13.72,1.47,10.82,1.2,8.97,0.83,6.76,1.1,18.25,1.78,6.87,0.77,27.05,0.83,9.1,1.6
20120628,10.91,1.19,13.69,1.46,10.83,1.2,8.98,0.83,6.75,1.1,18.27,1.79,6.85,0.77,27.09,0.83,9.14,1.61
20120629,11.13,1.22,14.07,1.5,10.97,1.22,9.12,0.84,6.88,1.12,18.75,1.83,7.07,0.79,27.52,0.84,9.2,1.62
20120702,11.11,1.22,14.2,1.52,11.03,1.22,9.16,0.84,6.95,1.13,18.43,1.8,7.08,0.79,27.47,0.84,9.28,1.63
20120703,11.21,1.23,14.53,1.55,11.29,1.25,9.31,0.86,7.18,1.17,18.54,1.81,7.16,0.8,27.72,0.85,9.18,1.61
20120705,11.26,1.23,14.69,1.57,11.38,1.26,9.35,0.86,7.24,1.18,18.69,1.83,7.11,0.8,27.45,0.84,9.26,1.63
20120706,11.15,1.22,14.49,1.55,11.26,1.25,9.29,0.86,7.2,1.17,18.38,1.8,7.07,0.79,27.39,0.84,9.15,1.61
20120709,11.0,1.2,14.12,1.51,11.1,1.23,9.26,0.85,7.09,1.15,17.94,1.75,7.02,0.79,27.62,0.85,9.05,1.59
20120710,10.96,1.2,14.05,1.5,11.08,1.23,9.19,0.85,6.98,1.13,17.9,1.75,6.96,0.78,27.85,0.85,9.04,1.59
20120711,10.94,1.2,13.92,1.49,10.93,1.21,9.13,0.84,7.03,1.14,17.76,1.74,6.98,0.78,28.06,0.86,9.05,1.59
20120712,10.68,1.17,13.56,1.45,10.64,1.18,8.88,0.82,6.86,1.11,17.34,1.69,6.8,0.76,27.6,0.84,8.84,1.55
20120713,10.86,1.19,13.77,1.47,10.6,1.17,8.97,0.83,6.96,1.13,17.92,1.75,6.84,0.77,27.67,0.85,9.0,1.58
20120716,10.89,1.19,13.75,1.47,10.57,1.17,9.0,0.83,7.0,1.14,17.98,1.76,6.83,0.77,27.67,0.85,9.05,1.59
20120717,10.92,1.2,13.64,1.46,10.63,1.18,9.03,0.83,7.12,1.16,18.12,1.77,6.88,0.77,27.59,0.84,8.97,1.58
20120718,10.75,1.18,13.39,1.43,10.23,1.13,8.9,0.82,7.0,1.14,17.83,1.74,6.76,0.76,27.77,0.85,8.8,1.55
20120719,10.93,1.2,13.53,1.45,10.36,1.15,9.02,0.83,7.1,1.15,18.34,1.79,6.72,0.75,27.86,0.85,9.04,1.59
20120720,10.93,1.2,13.6,1.45,10.3,1.14,9.0,0.83,7.14,1.16,18.36,1.79,6.68,0.75,27.73,0.85,9.05,1.59
20120723,10.72,1.17,13.31,1.42,10.06,1.11,8.93,0.82,6.93,1.13,17.95,1.75,6.52,0.73,27.61,0.85,8.91,1.57
20120724,10.75,1.18,13.01,1.39,10.05,1.11,8.94,0.82,6.83,1.11,18.06,1.76,6.52,0.73,28.07,0.86,9.0,1.58
20120725,10.61,1.16,12.77,1.37,9.87,1.09,8.75,0.81,6.74,1.09,17.82,1.74,6.42,0.72,27.53,0.85,8.93,1.57
20120726,10.69,1.17,12.89,1.38,9.83,1.09,8.89,0.82,6.87,1.11,18.05,1.76,6.45,0.72,27.34,0.84,8.99,1.58
20120727,10.99,1.2,13.23,1.42,10.14,1.12,8.99,0.83,7.04,1.14,18.92,1.85,6.65,0.74,27.56,0.85,9.12,1.6
20120730,11.09,1.21,13.25,1.42,10.22,1.13,8.97,0.83,7.04,1.14,19.31,1.89,6.69,0.75,27.36,0.84,9.21,1.62
20120731,11.33,1.24,13.59,1.45,10.71,1.19,9.14,0.84,7.18,1.17,19.8,1.94,6.84,0.77,27.65,0.85,9.37,1.65
20120801,11.32,1.24,13.63,1.46,10.73,1.19,9.16,0.84,7.19,1.17,19.7,1.93,6.82,0.76,27.84,0.86,9.34,1.64
20120802,11.25,1.23,13.74,1.47,10.67,1.18,9.15,0.84,7.22,1.17,19.29,1.89,6.79,0.76,27.94,0.86,9.35,1.64
20120803,11.12,1.22,13.58,1.45,10.53,1.17,9.06,0.83,7.16,1.16,19.1,1.87,6.68,0.75,27.87,0.86,9.16,1.61
20120806,11.36,1.24,14.0,1.5,10.77,1.19,9.18,0.85,7.39,1.2,19.77,1.93,6.75,0.76,27.68,0.85,9.33,1.64
20120807,11.36,1.24,14.18,1.52,10.84,1.2,9.17,0.84,7.4,1.2,19.72,1.93,6.78,0.76,27.42,0.85,9.34,1.64
20120808,11.46,1.25,14.34,1.53,10.8,1.2,9.28,0.85,7.48,1.21,20.02,1.96,6.88,0.77,27.57,0.85,9.35,1.64
20120809,11.87,1.28,14.61,1.56,11.11,1.23,9.52,0.88,7.62,1.24,20.3,1.98,7.6,0.78,28.05,0.86,9.61,1.69
20120810,11.91,1.28,14.6,1.56,11.04,1.22,9.58,0.88,7.59,1.23,20.38,1.99,7.65,0.78,28.03,0.86,9.69,1.7
20120813,11.81,1.27,14.45,1.54,10.98,1.22,9.53,0.88,7.47,1.21,20.07,1.96,7.62,0.78,28.29,0.87,9.64,1.69
20120814,11.97,1.29,14.71,1.57,11.0,1.22,9.64,0.89,7.6,1.23,20.36,1.99,7.7,0.79,28.64,0.88,9.78,1.72
20120815,,,,,,,,,,,,,,,,,,
20120816,11.97,1.29,14.67,1.57,11.03,1.22,9.66,0.89,7.67,1.24,20.35,1.99,7.71,0.79,28.84,0.89,9.7,1.7
20120817,11.9,1.28,14.79,1.58,11.13,1.23,9.68,0.89,7.75,1.26,19.84,1.94,7.68,0.79,28.75,0.89,9.69,1.7
20120820,11.89,1.28,14.79,1.58,11.21,1.24,9.74,0.9,7.69,1.25,19.77,1.93,7.71,0.79,28.9,0.89,9.66,1.7
20120821,11.87,1.28,14.77,1.58,11.15,1.24,9.62,0.89,7.63,1.24,19.76,1.93,7.67,0.78,28.96,0.89,9.69,1.7
20120822,11.82,1.27,14.56,1.56,10.96,1.21,9.56,0.88,7.62,1.24,19.6,1.91,7.66,0.78,29.07,0.9,9.69,1.7
20120823,11.86,1.27,14.38,1.54,11.03,1.22,9.6,0.88,7.55,1.23,19.82,1.94,7.74,0.79,29.23,0.9,9.67,1.7
20120824,11.71,1.26,14.14,1.51,10.8,1.2,9.48,0.87,7.51,1.22,19.57,1.91,7.53,0.77,29.14,0.9,9.55,1.68
20120827,11.69,1.26,14.39,1.54,10.9,1.21,9.62,0.89,7.62,1.24,18.67,1.82,7.71,0.79,29.63,0.91,9.72,1.71
20120828,11.67,1.25,14.41,1.54,10.82,1.2,9.65,0.89,7.56,1.23,18.79,1.84,7.66,0.78,29.58,0.91,9.67,1.7
20120829,11.75,1.26,14.39,1.54,10.88,1.21,9.58,0.88,7.56,1.23,19.24,1.88,7.64,0.78,29.42,0.91,9.69,1.7
20120830,11.6,1.25,14.17,1.52,10.7,1.19,9.37,0.86,7.39,1.2,19.01,1.86,7.52,0.77,29.42,0.91,9.61,1.69
20120831,11.58,1.24,14.23,1.52,10.61,1.18,9.4,0.87,7.36,1.2,19.17,1.87,7.48,0.77,29.23,0.9,9.51,1.67
20120904,11.59,1.25,14.42,1.54,10.78,1.19,9.4,0.87,7.47,1.21,19.06,1.86,7.51,0.77,29.17,0.9,9.45,1.66
20120905,11.37,1.22,14.1,1.51,10.53,1.17,9.25,0.85,7.33,1.19,18.71,1.83,7.4,0.76,28.98,0.89,9.2,1.62
20120906,11.42,1.23,14.2,1.52,10.53,1.17,9.24,0.85,7.34,1.19,18.84,1.84,7.43,0.76,29.18,0.9,9.22,1.62
20120907,11.73,1.26,14.77,1.58,10.92,1.21,9.45,0.87,7.58,1.23,19.55,1.91,7.63,0.78,29.18,0.9,9.43,1.66
20120910,11.7,1.26,14.86,1.59,10.82,1.2,9.49,0.87,7.55,1.23,19.5,1.9,7.59,0.78,28.92,0.89,9.43,1.66
20120911,11.67,1.25,14.69,1.57,10.74,1.19,9.54,0.88,7.48,1.21,19.54,1.91,7.52,0.77,29.01,0.89,9.38,1.65
20120912,11.86,1.27,14.91,1.59,11.04,1.22,9.61,0.88,7.55,1.23,20.0,1.95,7.65,0.78,29.41,0.91,9.47,1.66
20120913,11.85,1.27,14.9,1.59,11.0,1.22,9.6,0.88,7.5,1.22,20.05,1.96,7.61,0.78,29.54,0.91,9.48,1.67
20120914,12.22,1.31,15.46,1.65,11.39,1.26,9.98,0.92,7.76,1.26,20.6,2.01,7.98,0.82,29.69,0.92,9.81,1.72
20120917,12.18,1.31,15.46,1.65,11.39,1.26,9.96,0.92,7.82,1.27,20.31,1.98,8.03,0.82,29.43,0.91,9.83,1.73
20120918,12.2,1.31,15.24,1.63,11.45,1.27,9.96,0.92,7.86,1.28,20.34,1.99,8.04,0.82,29.58,0.91,9.81,1.72
20120919,12.21,1.31,15.25,1.63,11.42,1.27,9.99,0.92,7.85,1.27,20.39,1.99,8.1,0.83,29.96,0.92,9.71,1.71
20120920,12.09,1.3,15.04,1.61,11.23,1.24,9.97,0.92,7.63,1.24,20.12,1.97,8.05,0.82,30.15,0.93,9.67,1.7
20120921,12.17,1.31,15.15,1.62,11.32,1.25,10.06,0.93,7.68,1.25,20.23,1.98,8.05,0.82,30.68,0.95,9.7,1.7
20120924,12.17,1.31,14.91,1.59,11.29,1.25,9.97,0.92,7.63,1.24,20.48,2.0,7.91,0.81,30.81,0.95,9.74,1.71
20120925,12.1,1.3,14.7,1.57,11.22,1.24,9.85,0.91,7.62,1.24,20.32,1.98,7.85,0.8,30.75,0.95,9.71,1.7
